"rep_num","Arc","Egr2","Nr4a1","center_x","center_y"
1,2,0,1,5279.60041942249,3348.60187126956
1,10,1,7,7789.24976348155,3354.46208947155
1,0,0,0,5406.81389102072,3356.27782041443
1,32,4,23,10766.9182989236,3362.44062113993
1,6,0,0,10256.7352649827,3361.04928182268
1,4,0,2,4652.48313273436,3354.34073571792
1,0,0,5,7376.1008797654,3363.03343108504
1,0,0,2,5523.63411878631,3363.74128469981
1,8,0,0,2521.45520702635,3364.02107904642
1,3,1,0,10685.4009615385,3366.96230769231
1,38,1,36,6865.27398139236,3369.08950914341
1,1,0,8,9999.88736141907,3369.65868440503
1,3,0,2,11128.9189127455,3376.54294198264
1,0,0,0,11369.7030467446,3378.16506677796
1,1,2,0,2224.35004177109,3370.19590643275
1,34,19,17,6730.72767402377,3378.07385398981
1,2,0,0,4767.89380354652,3370.69695158398
1,1,0,0,891.250501448629,3368.08624916425
1,0,0,0,1908.5095825676,3380.89131005513
1,8,0,5,4553.21602335388,3374.53259811872
1,5,1,3,5925.80623661033,3387.62627945727
1,0,0,0,6439.08012326656,3382.60991268618
1,15,10,9,1524.69140191069,3388.78449233504
1,1,0,3,3351.02720940357,3378.65498476273
1,17,3,3,8400.84945093872,3397.98388239462
1,1,0,0,1337.72681912682,3399.45696465696
1,0,0,0,6218.22426470588,3393.0318627451
1,2,0,8,9509.56409649953,3398.42313150426
1,9,2,10,2784.76900119379,3396.34222045364
1,15,1,6,11743.0959978367,3404.43347755544
1,4,0,1,8135.81145536078,3409.08785161027
1,1,0,0,10151.9906785981,3410.35011185682
1,0,1,1,3380.15709969789,3429.06728920626
1,1,0,0,2187.24401913876,3408.73912052859
1,5,1,0,2262.9566521265,3408.81679389313
1,1,0,0,1630.78807471264,3414.45114942529
1,5,0,2,5344.9193401937,3407.56219733656
1,2,2,3,4720.746182323,3414.60596945858
1,37,6,27,7586.66093031181,3419.97699778497
1,1,1,2,8543.74358053511,3420.61824384988
1,2,4,11,6603.93743563337,3420.99974253347
1,7,0,4,10501.5386836028,3431.86123941493
1,13,1,0,1571.14404090268,3440.98959802539
1,5,1,0,4873.40966436563,3437.12568436087
1,0,2,7,11653.0300272975,3436.87329390355
1,2,0,0,2697.00559552358,3449.29836131095
1,9,1,1,10682.3801498127,3446.4960844399
1,21,8,2,6102.94656608518,3443.05139085337
1,3,2,0,9917.62410034958,3451.50873946124
1,6,0,2,8197.24053724054,3442.55067155067
1,2,0,9,9484.72706185567,3451.12809278351
1,2,0,0,6840.60372960373,3456.69671069671
1,0,0,0,1294.74299065421,3457.78504672897
1,1,0,0,7254.60407171073,3458.00243087208
1,4,0,0,10439.7337883959,3459.6292662116
1,0,1,0,4423.27105719237,3455.84402079723
1,0,1,1,1395.34838589289,3455.72998693786
1,0,0,0,1337.46562616128,3468.7933853586
1,5,2,1,10105.2203634862,3471.66088393226
1,1,0,1,2082.41569282137,3465.05628428333
1,2,0,2,3144.51667856779,3463.18871773947
1,4,0,0,5980.94388849178,3463.35632594711
1,19,3,2,11707.2897631134,3470.88959390863
1,2,0,0,5661.52385271177,3468.05496100127
1,1,1,12,8665.45943540183,3464.38924211597
1,12,4,3,2420.37981803143,3469.56873449132
1,12,0,1,4576.58058455115,3475.19227557411
1,19,3,14,4731.19444444444,3476.29767827529
1,15,8,5,6633.52100024278,3470.88905074047
1,0,0,0,8017.41812807882,3470.66581280788
1,27,5,11,11178.5523848349,3477.9639217285
1,4,0,1,7519.4148463532,3479.38115512773
1,1,0,3,8207.90015910899,3484.72036595068
1,12,2,5,1737.20906217071,3491.19315068493
1,1,0,0,11580.1161566305,3481.19512997697
1,1,1,10,4288.38587456318,3487.60805591319
1,2,0,1,11329.317768595,3489.96818181818
1,1,0,0,11903.4494037479,3480.94787052811
1,11,3,3,2172.31320297629,3502.108150199
1,2,4,2,9689.56892911011,3491.35022624434
1,6,0,1,7838.06241220149,3494.71382701184
1,10,7,14,8551.54404824331,3490.98557944415
1,7,1,15,9024.86669351591,3499.45509464358
1,2,0,0,11939.1548821549,3509.01052188552
1,10,0,0,5598.00920462591,3502.73518999292
1,2,0,1,1907.98127836611,3504.95669440242
1,10,0,0,1127.12340263208,3505.65859240893
1,8,0,0,6926.09367088608,3507.48481012658
1,2,1,5,2710.83257443082,3513.25744308231
1,4,1,1,9458.15620328849,3498.49352267065
1,4,0,1,5538.84250325945,3513.88031290743
1,4,3,11,9738.35797491039,3519.06339605735
1,20,6,10,8504.73435189749,3531.35768851651
1,1,0,1,1020.49888049258,3516.70822837951
1,9,3,1,6330.6832967033,3519.07692307692
1,10,3,2,5842.75056918796,3521.10422463951
1,0,0,0,10423.8840677966,3523.24677966102
1,18,4,1,1455.5096759676,3524.21354635464
1,7,2,5,5474.32243871779,3526.73496752567
1,1,0,0,9613.93521816563,3528.05231522707
1,3,0,1,7038.57641395909,3531.91576413959
1,4,1,3,6624.58175070945,3535.25081859856
1,1,0,1,5399.17612743998,3543.68678483285
1,3,0,1,6837.40749493585,3547.36495611074
1,2,3,2,9440.74517300707,3558.37832154464
1,1,0,0,764.140241275312,3548.89638087031
1,1,0,0,1304.36050724638,3554.73369565217
1,4,0,0,7795.46055094945,3552.78443434073
1,0,0,0,5220.86612364244,3554.6484962406
1,4,0,3,3996.99734748011,3555.40603958376
1,3,1,1,6274.27925088077,3562.84442796217
1,0,0,3,9898.534424205,3556.80703920963
1,3,0,1,7892.2825872609,3557.69749556301
1,6,0,0,7226.11784897025,3558.5938215103
1,8,1,6,9501.43913920646,3567.1369648061
1,0,1,1,8223.89667458432,3558.73532405836
1,2,0,0,1970.28972892315,3562.42800298433
1,2,0,7,5321.06505796073,3562.82446179323
1,0,0,1,7841.50275566442,3567.31843233313
1,0,0,6,7629.92748917749,3564.86861471861
1,1,0,0,11999.8502737443,3562.14425136872
1,3,1,1,10524.3415925856,3568.46491393985
1,3,2,3,11133.7504889346,3573.10272774061
1,15,4,2,1609.53024595613,3579.2486151119
1,0,0,2,8938.3651718113,3578.8552708212
1,1,0,7,9231.00928612884,3580.37492745212
1,6,9,1,931.06050069541,3581.31896152063
1,2,1,1,5661.15778097983,3580.31940441883
1,3,0,0,3203.11831340466,3590.86805118523
1,0,0,0,2389.43393425239,3593.12449628844
1,1,4,11,2232.08156877187,3592.651445406
1,11,0,17,4618.58535614803,3589.4850775965
1,3,0,0,1683.73694125706,3591.85973625621
1,2,0,2,3823.87481910275,3597.1023878437
1,1,1,0,4852.70928293496,3597.68399110617
1,3,0,0,4286.79884821061,3602.56602221308
1,1,1,1,4703.82659831122,3596.70205066345
1,4,0,1,4334.06100217865,3603.01416122004
1,12,0,1,9940.08596112311,3608.24276457883
1,1,0,0,10960.3741496599,3604.70562770563
1,13,2,1,7295.95820096974,3618.30931282394
1,3,4,11,11192.5993500464,3612.10468895079
1,2,0,0,4393.65736842105,3609.62868421053
1,2,0,2,11618.56869207,3615.80638516993
1,3,1,0,6511.82486409832,3612.95012999291
1,10,3,0,962.023591087811,3624.57195281782
1,15,3,3,3949.18248315688,3614.18113570741
1,1,0,0,8826.76881549698,3614.74753890124
1,0,0,0,2671.01690633502,3623.1226195103
1,9,2,1,12029.5811033347,3623.34149855908
1,0,0,2,2464.11079099005,3616.43740178104
1,0,1,1,6462.11565346325,3638.02414742639
1,1,0,5,1518.59581113357,3611.35862575785
1,21,1,29,10007.5453767123,3633.24036815068
1,3,0,1,10240.2586593571,3633.08148517319
1,3,0,11,10293.5907185629,3632.53083832335
1,0,0,0,6050.53214971209,3636.17994241843
1,1,1,2,9188.28060156101,3636.36245954693
1,0,0,0,4725.99275751073,3644.76904506438
1,1,0,2,5783.06319077367,3638.25684766939
1,0,1,0,6955.08072487644,3642.59472817133
1,4,3,0,1803.79686723023,3642.05022376927
1,6,0,1,1557.0664003994,3646.63205192212
1,1,2,1,10354.2050101308,3654.04844354393
1,0,0,2,9485.61540139616,3659.45942408377
1,2,1,0,9417.71649379703,3657.30099654261
1,1,0,0,8854.31370128725,3667.57150414389
1,11,0,12,9093.63607085346,3654.57467793881
1,1,0,0,10462.3415697674,3661.34829215116
1,0,0,1,1355.43115601504,3643.10714285714
1,0,1,0,2072.27296637235,3660.05260191621
1,0,0,0,6898.96260635916,3667.10098522167
1,2,0,1,5495.42975850429,3664.76006232147
1,9,0,3,11444.1651638443,3662.65845612492
1,1,2,1,1577.33266452648,3677.65128410915
1,9,5,5,2225.37801306601,3668.43343095292
1,1,0,1,5949.77260536398,3672.64942528736
1,33,12,8,8680.54641387945,3677.56465748524
1,0,2,3,2394.00669423115,3674.76747391219
1,7,0,2,2847.57375679064,3672.44772252403
1,0,1,0,4086.61368557817,3675.40926808142
1,3,1,9,6187.63566591422,3676.88893905192
1,18,4,14,4144.54676710609,3675.97447164679
1,9,2,2,4329.93778769703,3675.0492397824
1,0,0,0,5311.02506323293,3676.85789836744
1,33,2,9,7643.77041346354,3676.16517764388
1,1,0,0,3303.29443155452,3676.66751740139
1,20,5,19,11350.9513894387,3672.0876415169
1,2,0,4,12090.8063514804,3684.95033428844
1,1,0,4,2465.80954142012,3680.15292159763
1,0,0,1,8074.60261086581,3679.40794778268
1,28,0,15,5563.48554435817,3682.65702957211
1,5,0,0,1970.16701030928,3687.73092783505
1,3,0,0,10838.8874284503,3693.00932796269
1,8,0,1,4223.43624436244,3691.58897088971
1,4,0,2,1358.33178970308,3701.04712612367
1,7,1,2,7763.58835504886,3693.18688925081
1,1,0,0,1437.91189906461,3691.2923645856
1,2,0,0,9850.00161700162,3697.89466389466
1,0,1,0,11690.5832083958,3697.02748625687
1,1,2,6,1868.31045685279,3702.05340101523
1,0,1,0,11841.3165036289,3708.16850741559
1,1,0,2,11477.7179065947,3710.95400140812
1,0,2,11,8577.89420533782,3715.09713873527
1,22,6,19,4956.79858532272,3712.29354553492
1,0,0,0,12196.5066295979,3720.40633019675
1,7,6,23,4016.60977712104,3724.90678487871
1,5,0,1,4752.26552858906,3716.87330316742
1,2,0,0,6040.87976047904,3725.02083832335
1,0,0,2,7391.16929666366,3735.79688908927
1,3,0,0,10658.1654294804,3725.29798515376
1,4,0,1,7145.3381101657,3727.68786386028
1,0,0,0,3666.60367197062,3731.10183598531
1,1,0,1,10018.7461967546,3730.53245436105
1,17,2,7,9402.94770587057,3731.69024243639
1,5,3,1,11742.3157522957,3732.79868142218
1,1,1,1,1136.08840700584,3731.65325271059
1,0,0,0,5291.88972845337,3737.08949232586
1,0,0,1,7089.14331871682,3740.96353565659
1,1,1,0,5349.71759137523,3742.24401788062
1,2,2,0,4540.02146189736,3743.6298600311
1,2,2,0,8882.205554469,3748.87658908664
1,37,1,17,1994.69377625048,3752.4295532646
1,6,0,0,2982.56680161943,3754.12455346511
1,0,3,17,11549.5157522124,3753.97238938053
1,9,0,1,11030.1733588273,3758.23496919482
1,5,0,1,4232.1608555523,3754.11954292411
1,3,0,2,3608.09778456837,3761.42322383499
1,0,0,0,1423.10853092154,3761.94964556343
1,4,0,6,1072.25264054514,3771.55042589438
1,6,1,0,6587.73380313708,3760.45487610821
1,8,0,1,10524.1958846076,3769.68771434335
1,1,0,1,2914.11640014875,3763.84641130532
1,0,0,3,12038.372107438,3768.20475206612
1,16,1,1,1578.82977757603,3769.21311847481
1,5,0,2,8992.04407165198,3764.16775661075
1,13,8,3,1675.24554269628,3767.83171723491
1,1,0,1,1835.92259083728,3770.13665086888
1,26,0,37,4294.12090363966,3773.46855389764
1,0,0,0,3532.06595565535,3765.39264664608
1,34,1,26,6274.52803738318,3788.27248831776
1,7,0,3,11800.3405076142,3776.39350253807
1,8,1,1,758.779512804497,3773.21111805122
1,2,0,0,11491.8476609356,3782.98260695722
1,0,0,0,1472.35714285714,3778.91454081633
1,7,0,2,4737.87660995389,3786.88662744474
1,2,2,13,4645.5575,3793.98666666667
1,0,0,1,5772.39980305268,3792.2227966519
1,10,1,2,5700.16575212867,3795.15421002838
1,3,1,1,7039.57535306636,3795.20139291933
1,6,2,0,8952.11649687808,3803.123233651
1,2,0,1,9496.7639923388,3797.08852947436
1,0,0,7,6049.43473749741,3800.96638306703
1,14,1,2,6839.39689191549,3808.07822594727
1,7,0,0,9425.76709451575,3803.08891481914
1,0,0,2,11592.3991457048,3810.30564784053
1,1,1,4,3921.84987735078,3813.46639411284
1,3,0,5,2568.90079881107,3810.96043098644
1,21,1,5,7402.55968280467,3810.91861435726
1,8,0,1,8293.90135569033,3811.70460221192
1,4,4,1,1760.63336409783,3809.2648823258
1,15,1,7,7963.39128901428,3816.79897725269
1,6,2,0,1919.67504615822,3816.2833404346
1,5,0,0,8069.05188326266,3816.87029184335
1,2,0,1,2184.02653101935,3816.2048673449
1,0,0,2,7694.28163735947,3820.85673104641
1,0,0,10,9104.84717103837,3821.26165185346
1,1,0,1,12185.1281163435,3821.69909972299
1,2,0,2,2021.3919239905,3823.90585186785
1,3,0,0,2336.60633484163,3829.86029411765
1,2,0,0,3319.17416715371,3822.48860315605
1,0,0,0,843.591717259324,3828.59280138768
1,0,2,3,9220.51492826677,3827.1597518418
1,0,0,0,7145.53105310531,3828.51413141314
1,3,2,1,6541.67282235659,3829.27994770387
1,6,3,2,9759.79744177167,3832.80316914853
1,1,4,2,2255.63661255623,3832.53099941326
1,9,1,2,11160.9491434689,3826.36563169165
1,5,6,9,5973.15706261702,3838.15560640732
1,1,0,0,9000.26093189964,3846.53512544803
1,12,7,5,8376.9877353109,3838.49543639475
1,23,4,15,11663.2955602537,3837.70880902044
1,24,1,11,4229.82471858488,3845.59200551344
1,0,1,5,1057.82783259612,3847.16502211637
1,0,0,0,7899.4382780083,3846.57071230982
1,4,0,0,11199.200805234,3857.75415198792
1,2,2,1,11939.1039957661,3851.04366234454
1,5,1,3,11774.5233061861,3849.42470975567
1,10,13,9,2656.2131872017,3850.13540745978
1,0,0,0,699.519472361809,3850.0230318258
1,3,0,4,8881.05437392796,3851.66929674099
1,6,1,1,10631.1302019956,3852.15940618155
1,1,0,0,6339.53662182362,3854.80518186348
1,2,0,0,4933.19009549189,3853.95625138796
1,8,1,3,6900.8570324575,3859.54037867079
1,1,1,1,1769.82916412447,3865.71720561318
1,11,0,0,5467.7125794155,3858.72833545108
1,3,0,0,1204.29223046704,3856.62767350502
1,1,0,0,11540.0361173815,3861.45184349135
1,1,0,0,9562.961825362,3862.67858709961
1,0,1,0,11275.3025771556,3861.60833598473
1,6,0,0,10100.2455530566,3865.80290329176
1,0,0,0,1855.01123194865,3872.96345159565
1,4,0,0,6176.30565440886,3868.70581257414
1,5,0,0,5359.41434184676,3866.21119842829
1,6,0,7,10363.8374838987,3870.20395019322
1,0,0,6,9268.53471904979,3876.27752398355
1,0,0,0,12423.6874115983,3865.28677510608
1,0,0,0,3132.57680826636,3875.03030998852
1,6,1,0,9428.66435986159,3874.33765859285
1,0,0,0,7601.55110870741,3878.40941049216
1,0,1,1,2840.56049382716,3880.77777777778
1,5,2,6,4149.38892487047,3877.41321243523
1,0,0,0,11759.3807397959,3890.71428571429
1,9,4,2,2277.29253673627,3891.87374323279
1,3,0,1,1490.73109869646,3886.76331471136
1,12,5,12,8260.34277620397,3890.16638338055
1,12,0,3,11415.4986918897,3894.34272489434
1,0,0,0,4553.49249011858,3897.98498023715
1,12,6,1,6481.07364806867,3895.5835193133
1,8,0,2,11720.0515837104,3904.67285067873
1,0,0,4,12330.9651162791,3897.40911872705
1,2,2,4,6016.43568862275,3900.73532934132
1,3,1,2,2385.34973482616,3901.85739540365
1,1,0,1,8061.07893759287,3913.30256315007
1,0,0,0,4901.55865687303,3917.73116474292
1,15,0,7,6782.51874710693,3912.6116340071
1,4,2,0,2340.77829638273,3923.72882147024
1,13,1,9,8326.70224995894,3919.73673838069
1,2,0,0,5379.37715517241,3924.86907327586
1,7,0,6,12405.3745264667,3936.2661001331
1,2,1,2,1927.34128787879,3924.1384469697
1,2,1,2,2097.40437487457,3920.89464178206
1,1,0,0,2438.78013582343,3928.88348896435
1,1,1,1,4638.01172909572,3938.67082860386
1,3,3,5,5889.67375244987,3945.65204281622
1,0,5,0,5958.89800995025,3946.31130063966
1,0,0,1,10786.8427568367,3947.14892830746
1,0,2,0,11504.1056376574,3944.02992154716
1,0,5,8,9971.42036668876,3945.41130991827
1,4,0,0,1037.76708217913,3948.85918744229
1,7,0,2,1528.02916314455,3949.89222316145
1,17,1,12,12082.9680498734,3958.90356516657
1,0,1,1,3589.53862996559,3959.6296527995
1,2,0,0,4197.88611713666,3959.43796095445
1,2,0,0,786.195838195255,3964.13224426293
1,7,0,1,6409.2994108195,3951.24718800214
1,0,0,0,2803.86478126381,3963.58197083517
1,1,0,4,9815.0883159627,3960.51161089779
1,2,0,9,8580.57341970946,3969.75029446408
1,1,0,1,11176.1946595461,3969.64913217624
1,0,1,1,1099.09802904564,3973.10191908714
1,2,0,0,10945.5373907413,3973.51019747491
1,3,1,0,844.501638712165,3987.39888181993
1,7,4,11,7588.84625302176,3983.61305398872
1,5,0,1,3384.74879089616,3976.39943100996
1,2,1,0,11044.9591611479,3967.61994113319
1,0,0,5,5040.26316876678,3979.42078083041
1,1,0,0,8287.94648203593,3982.38847305389
1,3,0,0,6374.95323275862,3991.29288793103
1,13,8,3,9673.65105767492,3980.70819020069
1,13,2,7,9935.82491582492,3991.38073038073
1,0,0,0,4157.5251572327,3989.23899371069
1,0,1,7,2756.21614255765,3985.2605870021
1,7,3,3,1654.09252806814,3998.61382113821
1,0,0,1,2938.05689933195,3995.57452199954
1,9,0,3,9399.08808080808,3995.74424242424
1,1,0,3,11753.9546215362,3992.19471824437
1,14,3,3,6642.976,3996.69709090909
1,0,0,0,4119.88923195677,4001.34079505982
1,2,0,1,4473.79157212318,3993.73938411669
1,6,2,0,11066.4040577717,4007
1,2,0,0,12472.6023773006,4002.12346625767
1,16,7,1,1325.06339928058,4004.47324640288
1,0,0,0,7713.86129970902,4004.71290009699
1,4,0,0,3159.92228505147,3996.08307959983
1,1,0,1,10615.8834586466,4006.48308270677
1,15,7,20,10305.0472829922,4012.74823570924
1,1,0,0,4505.73753148615,4022.31032745592
1,6,1,3,6945.72380952381,4019.49445745511
1,3,2,1,5749.97783159464,4023.89809985097
1,1,0,0,8483.75178176456,4022.27844679282
1,3,0,10,7907.81032161556,4022.59177262528
1,6,0,1,9218.79223852343,4023.58424041647
1,2,0,1,5817.75419354839,4015.12
1,1,0,0,2655.63290754258,4027.89750608273
1,6,0,2,6448.72300170068,4032.84821428571
1,25,17,19,3856.8411507192,4032.48968105066
1,0,0,1,5653.89756097561,4024.35654101996
1,2,1,8,6112.00223304913,4032.74116930572
1,1,0,2,6716.58989329575,4031.34004429233
1,24,14,2,9710.38748180495,4037.28151382824
1,1,0,1,4846.25268228596,4041.40245237574
1,0,0,0,6789.64599250936,4039.88719101124
1,4,1,2,10872.3004306062,4038.48459754886
1,2,0,3,1740.62729411765,4039.33764705882
1,5,0,3,11803.2142045455,4046.34166666667
1,0,0,0,752.908241082411,4041.80688806888
1,2,0,0,5460.95443806952,4045.33108336146
1,4,0,0,1041.44923811272,4035.10189094915
1,1,0,0,7413.55589965934,4051.97770207495
1,2,0,4,1417.51703406814,4057.24293030505
1,1,0,0,6059.89637058262,4056.93123209169
1,0,0,1,5629.8595620438,4062.86189781022
1,2,0,2,11942.4865512159,4058.02210759027
1,4,0,6,10406.0845637584,4054.82684563758
1,1,1,0,11208.6948723845,4066.8107610945
1,23,0,23,4401.82616552223,4071.02602096133
1,30,6,16,8192.09144542773,4056.33751229105
1,11,0,2,5840.69358944689,4076.88382318908
1,42,8,13,7527.59223836675,4079.03365826743
1,2,0,5,1128.89987044235,4075.78974643716
1,4,0,0,2261.4737704918,4072.99863387978
1,4,0,0,1910.52613104524,4091.42693707748
1,1,0,2,859.393902807123,4076.8179897374
1,4,1,4,4768.02290679305,4083.84597156398
1,32,1,16,1692.11770262611,4085.13357264311
1,0,0,0,8971.69822145726,4084.18990246701
1,3,1,1,10372.3099279237,4095.4675656824
1,2,1,0,4301.36951169471,4092.26569552729
1,5,3,5,1355.2188034188,4094.4881291548
1,0,0,0,1264.13175182482,4091.91350364964
1,0,0,7,9174.57194734453,4095.25737630504
1,4,0,0,11526.7537745167,4102.07309157613
1,3,0,2,11266.0562571757,4102.65843857635
1,2,0,3,11636.1774475524,4104.36555944056
1,3,0,1,11998.824968789,4105.24169787765
1,5,0,0,5255.55417832867,4106
1,0,0,0,12133.9945586457,4105.31106408706
1,9,2,1,5025.331002331,4104.01758847213
1,7,0,2,7996.63824971709,4104.91097698982
1,1,0,0,6700.00895255148,4107.89585198448
1,3,0,3,7030.68311688312,4103.08155844156
1,1,1,6,1506.20708839893,4105.06944158253
1,1,0,1,4871.45184938354,4109.28690436521
1,0,0,0,10821.4009519492,4111.03082502267
1,1,0,0,9587.69957178274,4112.88415596123
1,0,0,1,2296.17880654067,4121.22403907411
1,13,8,12,2667.8567128236,4112.59823399559
1,28,8,6,7313.98675645342,4117.9822671156
1,2,1,2,4931.96701388889,4117.57002314815
1,1,0,1,8306.50507449795,4120.57244655582
1,3,0,1,9031.23762376238,4122.86763939552
1,10,10,5,7222.65057332529,4121.65404345202
1,9,4,6,675.086416382253,4116.90566552901
1,1,0,1,11780.9100035224,4117.4651285664
1,3,6,2,5432.40488142635,4131.65795395534
1,10,0,7,3406.60278745645,4118.64703832753
1,1,1,7,2935.12589459987,4133.82108002602
1,0,1,3,3108.79232888324,4130.55393091757
1,1,0,1,2093.1427030913,4136.49191229331
1,3,0,1,2205.38520245919,4132.38456646173
1,1,0,6,3593.05754310345,4135.89224137931
1,1,0,1,7072.78893905192,4138.79683972912
1,3,0,0,855.03219076006,4138.82235469449
1,4,1,0,5758.45128205128,4138.51684981685
1,0,0,0,6585.36482287135,4137.61653200746
1,7,1,10,2531.73082617708,4140.23245484158
1,0,0,2,4704.37059973924,4136.7350065189
1,0,0,2,6638.0545497296,4147.64472137315
1,0,0,1,1828.39529143725,4114.39092462502
1,1,0,2,736.657001414427,4144.34370579915
1,3,0,0,3827.71415424259,4145.28676605927
1,0,0,0,5323.79420921544,4149.96731008717
1,1,0,0,9787.48953733922,4143.82990977155
1,8,1,5,7564.7981563016,4145.73954320308
1,2,1,0,1773.58925233645,4150.75
1,1,0,1,10412.6650577125,4154.56621196222
1,8,0,1,5140.57145337732,4154.00711929154
1,5,0,17,4798.4178700361,4149.96299638989
1,18,0,3,3371.46579417014,4157.60261748959
1,1,0,0,6170.08934136713,4153.18844795346
1,0,0,0,3284.86715451731,4157.75541795666
1,24,0,8,9336.68495610535,4153.66739824421
1,6,0,0,11037.0994724943,4165.05143180105
1,5,2,5,6345.12452700378,4166.25266597867
1,2,2,2,4671.77086853667,4172.11152416357
1,2,0,1,8743.76643117106,4162.38385784629
1,2,0,1,10092.592246949,4169.41517109356
1,1,0,1,11586.0334829134,4179.86399723852
1,1,1,1,11883.4650262019,4170.05172020962
1,3,0,0,2455.94098513011,4176.4249535316
1,3,0,2,5075.92375690608,4176.7664825046
1,1,0,0,8624.79511576276,4177.24738344434
1,4,1,0,10793.5165178571,4183.62209821429
1,1,0,3,1841.0025,4190.40825
1,37,5,9,9466.25018972932,4185.5437642297
1,3,0,1,3965.94921356832,4196.93443244268
1,0,0,4,7583.93417517464,4208.03922622246
1,16,1,10,10864.277992278,4198.37151437151
1,11,0,3,8735.92564178224,4213.29595750959
1,0,0,2,9555.33125671321,4205.52395273899
1,2,0,16,5039.41772618389,4212.20140040538
1,0,0,0,718.462910263707,4209.16884841586
1,23,13,11,7450.66116573034,4210.60112359551
1,4,0,0,12247.5117913832,4215.18616780045
1,3,2,9,7280.18221362977,4215.96665055582
1,1,1,12,8537.11350861287,4213.88232094288
1,4,0,1,956.378946146704,4211.48038532962
1,7,1,2,11665.5962245648,4217.33660210836
1,5,0,2,3660.74299299299,4223.33808808809
1,8,1,3,6871.47654155496,4226.34472743521
1,4,0,5,5514.26792941557,4222.32313420754
1,25,1,6,8675.86339217191,4227.77494244052
1,4,5,5,9838.56991404011,4227.60830945559
1,2,0,1,11440.9361050328,4232.04835886214
1,14,1,1,11858.0063472563,4237.55814905815
1,6,1,1,3755.12275968395,4234.70880709193
1,4,0,0,4583.41280937087,4233.90780275836
1,1,0,5,9197.16574672765,4233.87667560322
1,6,0,8,1345.66032330673,4222.59832207898
1,12,1,5,2497.64496844902,4243.33012288276
1,0,0,0,890.05658709107,4243.84084880637
1,1,0,1,10425.9135580139,4244.27476202727
1,12,2,1,11534.5415177344,4238.88946934286
1,5,0,3,11726.5604446503,4247.39879573877
1,0,1,1,5183.18738684369,4246.14815932408
1,0,0,1,1459.58639705882,4250.28390522876
1,0,1,0,2383.26691240243,4246.35255854293
1,6,0,0,6963.41483803553,4253.70898641588
1,30,3,19,6636.63186039966,4258.14565156206
1,2,1,11,6389.56226564042,4258.00355239787
1,0,0,0,10480.3236945536,4267.11145423919
1,1,0,0,5452.7793594306,4265.4938993391
1,6,0,5,3064.11642890014,4263.08835710999
1,0,1,0,2702.87274683885,4268.86144740382
1,25,16,5,2222.72181551977,4272.67130307467
1,1,4,0,709.493441450036,4276.36537085619
1,2,0,0,1615.1797235023,4262.74923195084
1,0,1,5,10544.8865092074,4283.65212169736
1,3,0,1,9522.30450177036,4279.93340077559
1,2,0,0,11126.8528617711,4271.22867170626
1,0,1,1,6272.60344827586,4272.22994555354
1,12,26,13,9818.1731590852,4282.51344558934
1,0,0,1,2915.51885150812,4278.88196055684
1,7,1,1,10206.1722990953,4280.89568919638
1,8,0,1,5760.90072083879,4283.07863695937
1,4,1,0,2849.53658536585,4283.16492450639
1,1,1,0,7334.31583118684,4285.5387358827
1,8,0,9,2343.8952102541,4296.22419608725
1,6,0,2,11220.2788793888,4291.82845188285
1,0,0,0,10427.6393320965,4301.15621521336
1,1,0,0,4952.43315508021,4298.78750351815
1,0,0,0,1896.9736796235,4290.09604322817
1,3,5,14,11490.7014270033,4304.01646542261
1,15,5,10,7599.71253333333,4306.2176
1,1,0,0,3106.69851814001,4306.39013796627
1,17,1,13,11818.7852780456,4307.73802635808
1,0,0,2,3365.33356712021,4302.39206059756
1,3,0,1,2482.52771916363,4313.19201995012
1,30,0,9,5056.32572140336,4312.53643346481
1,5,1,3,3162.16040164779,4314.38928939238
1,10,0,13,10914.1397021917,4316.4226200435
1,12,4,8,11685.1454846977,4305.62988089854
1,0,1,12,9643.1458975077,4313.73228787455
1,19,17,10,6051.10198092443,4317.31914893617
1,4,1,4,9740.91880851064,4321.29038297872
1,1,0,0,3922.56769394261,4316.47141339001
1,3,0,2,1604.71576763485,4314.00389004149
1,0,0,0,9970.81211018711,4323.86694386694
1,1,0,0,4826.6979055733,4329.37841675541
1,2,0,2,11149.5929736025,4328.57201086957
1,27,1,5,4722.83307556341,4329.625939019
1,12,0,2,10342.3851635301,4333.1350264937
1,4,2,0,2798.82595419847,4334.36679389313
1,0,0,0,8474.39278557114,4332.1920507682
1,5,0,0,3621.84163099797,4341.79860328903
1,2,0,0,9163.61605924771,4331.31865133502
1,0,0,1,1139.32652134423,4338.67529518619
1,0,0,0,9276.73369381548,4337.7218654951
1,0,1,9,3260.21847002068,4336.42866988284
1,2,1,2,5285.82875237492,4329.77935402153
1,0,0,2,1001.43045799382,4338.52318066873
1,3,1,2,1632.24333458505,4352.84847915884
1,21,6,0,5943.11972820993,4351.71344892221
1,26,9,21,10645.9470338983,4352.24576271186
1,9,1,3,8228.80733688043,4347.71772612714
1,1,0,3,12774.0970844605,4358.52735196874
1,1,2,10,5384.63463867582,4359.88029874849
1,2,1,14,8173.99146939646,4359.98464491363
1,13,2,15,4634.81258603736,4364.48869223205
1,0,3,5,3306.17609147609,4367.76361746362
1,7,0,5,10028.595819582,4364.78129812981
1,1,0,1,11380.7021985343,4354.41772151899
